gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000086010	105	0.22633987218141638	0.2535155043559455	8.764019510110188e-10	2.6719571677165207e-08
ENSMUSG00000023224	81	-0.23956303074955967	-0.40086363704968436	9.183452887029375e-10	2.7661002671775226e-08
ENSMUSG00000056328	193	-0.08914031386375504	-0.14229001071380573	9.74280989218812e-10	2.8996458012464643e-08
ENSMUSG00000065778	80	1.1401050906628334	1.2054364398413082	1.0623943946796999e-09	3.124689396116764e-08
ENSMUSG00000021490	93	-0.35821812655776814	-0.5789417967823333	1.6463972407620986e-09	4.786038490587496e-08
ENSMUSG00000100426	132	0.08949487544596106	0.12346833355549497	1.8210870589285832e-09	5.2330087900246645e-08
ENSMUSG00000026602	175	-0.29984735846519633	-0.3504751270631819	1.9323823652328542e-09	5.489722628502427e-08
ENSMUSG00000073418	277	-0.06799144744873012	-0.10279947015681569	2.0146845303159466e-09	5.6592262087526593e-08
ENSMUSG00000048782	130	-0.21565387616865334	-0.2330578863018827	2.046066982508421e-09	5.683519395856725e-08
ENSMUSG00000069008	283	-0.1478802978992449	-0.143772118238348	2.146946509462566e-09	5.8727940988528606e-08
ENSMUSG00000065016	91	0.7409762077033503	0.9441053108689813	2.1611882283778527e-09	5.8727940988528606e-08
ENSMUSG00000106107	103	0.32994384765625073	0.4305456127040884	2.307316337990528e-09	6.202463274168086e-08
ENSMUSG00000095041	93	0.6093815356492986	0.7422563784961173	2.4003368181979567e-09	6.383874516483928e-08
ENSMUSG00000120777	446	0.15059640966355792	0.19696877101571997	2.7571717131635864e-09	7.208261187015748e-08
ENSMUSG00000038745	83	0.1369807556271541	0.20806870369210623	2.7679722958140474e-09	7.208261187015748e-08
ENSMUSG00000022425	87	0.10797027945518436	0.2204263379224834	3.050772523494061e-09	7.862815782201188e-08
ENSMUSG00000028909	104	-0.4232959136366845	-0.4738526664698758	3.3907323615522955e-09	8.64982745293953e-08
ENSMUSG00000032554	160	0.024633528152481984	0.025909535780149838	4.4042234303987016e-09	1.1121776339390661e-07
ENSMUSG00000102602	83	0.9558157026767712	1.04762200376694	8.530492645597576e-09	2.132623161399394e-07
